file_name	gps_seconds[s]	longitude[deg]	latitude[deg]	altitude_ellipsoidal[m]	roll[deg]	pitch[deg]	heading[deg] 
"./HMTpano_000001_000000.jpg" 1361005694 10.93376479 50.98380407 346.403 -1.38026761 0.42338036 -10.84717906
"./HMTpano_000001_000001.jpg" 1361005698.228 10.93377411 50.98376802 346.403 -1.16513147 -0.03666398 -11.1115799
"./HMTpano_000001_000002.jpg" 1361005699.846 10.93378524 50.9837232 346.423 -1.02281088 0.17876243 -6.01930018
"./HMTpano_000001_000003.jpg" 1361005701.304 10.93378027 50.98368124 346.438 -0.57581282 1.16535175 23.57578799
"./HMTpano_000001_000004.jpg" 1361005702.773 10.93373754 50.98364982 346.329 -0.81228836 3.01695724 58.75327903
"./HMTpano_000001_000005.jpg" 1361005704.432 10.9336743 50.983634 346.133 -0.13450171 3.1813691 79.04144168
"./HMTpano_000001_000006.jpg" 1361005706.444 10.93361004 50.98363497 345.959 0.83832603 2.4107859 112.49450892
"./HMTpano_000001_000007.jpg" 1361005708.168 10.93356273 50.98366071 345.818 1.87013604 1.22504055 153.17441223
"./HMTpano_000001_000008.jpg" 1361005710.041 10.93354303 50.98370195 345.755 1.01945151 1.26367249 168.89522243
"./HMTpano_000001_000009.jpg" 1361005712.918 10.93353315 50.98374614 345.694 -0.26296367 1.50318639 170.8974601
"./HMTpano_000002_000000.jpg" 1361005786.001 10.9339256 50.98411762 346.457 -0.03227188 0.90042374 79.78690218
"./HMTpano_000002_000001.jpg" 1361005790.182 10.93386468 50.98411187 346.409 0.67193513 0.25485677 80.85142516
"./HMTpano_000002_000002.jpg" 1361005791.356 10.93379259 50.98410578 346.369 2.12156945 0.54865196 82.72376874
"./HMTpano_000002_000003.jpg" 1361005792.505 10.93371997 50.98410156 346.348 1.74064601 1.15038855 84.67151205
"./HMTpano_000002_000004.jpg" 1361005793.729 10.93364581 50.98409901 346.261 0.45193634 4.0823944 85.30844828
"./HMTpano_000002_000005.jpg" 1361005795.232 10.93357214 50.98409614 345.834 0.39836706 5.78240729 84.89367263
"./HMTpano_000002_000006.jpg" 1361005797.355 10.93349849 50.98409098 345.252 -0.68255335 0.62494666 65.59485171
"./HMTpano_000002_000007.jpg" 1361005799.703 10.93344204 50.9840548 345.249 -0.82147725 -0.06014316 12.9299283
"./HMTpano_000002_000008.jpg" 1361005801.132 10.93343525 50.9840072 345.255 -1.7768956 -0.30520469 -6.18218539
"./HMTpano_000002_000009.jpg" 1361005802.161 10.93344392 50.98396116 345.284 -1.5919401 -0.62362286 -10.42723348
"./HMTpano_000003_000000.jpg" 1361006017 10.93383585 50.98597698 347.187 0.92288129 -0.75312713 6.82188163
"./HMTpano_000003_000001.jpg" 1361006021.834 10.93381967 50.98593295 347.203 -0.81603818 -0.56336765 26.42784246
"./HMTpano_000003_000002.jpg" 1361006023.208 10.93377728 50.98590108 347.208 -0.66603289 0.80784906 59.0822199
"./HMTpano_000003_000003.jpg" 1361006024.476 10.9337145 50.98588882 347.134 -0.41817211 0.93415898 90.81552957
"./HMTpano_000003_000004.jpg" 1361006025.531 10.93364669 50.98589653 347.049 -0.44337503 1.13786251 107.27793004
"./HMTpano_000003_000005.jpg" 1361006026.44 10.93357972 50.98591233 346.957 -0.68181821 0.96337333 109.4577537
"./HMTpano_000003_000006.jpg" 1361006027.259 10.93351198 50.98592856 346.88 -0.70043375 0.9929882 108.71417742
"./HMTpano_000003_000007.jpg" 1361006028.018 10.93344345 50.98594419 346.805 -0.5272194 1.0391124 107.78227081
"./HMTpano_000003_000008.jpg" 1361006028.742 10.93337456 50.9859592 346.722 -0.75069024 0.94680953 106.21807111
"./HMTpano_000003_000009.jpg" 1361006029.442 10.93330475 50.98597258 346.641 -0.8269827 1.19783698 103.7468854
"./HMTpano_000003_000010.jpg" 1361006030.121 10.93323421 50.98598401 346.552 -0.85639363 1.1077621 101.37334559
"./HMTpano_000003_000011.jpg" 1361006030.79 10.93316246 50.98599369 346.478 -0.48894162 1.23366996 100.14711943
"./HMTpano_000003_000012.jpg" 1361006031.44 10.93309218 50.98600267 346.4 -0.18114095 1.37108608 99.83302867
"./HMTpano_000003_000013.jpg" 1361006032.114 10.93302037 50.9860115 346.313 0.23426103 1.36058618 99.46683318
"./HMTpano_000003_000014.jpg" 1361006032.803 10.93294884 50.98602003 346.225 0.31275522 1.70630106 99.00291906
"./HMTpano_000003_000015.jpg" 1361006033.523 10.93287742 50.98602813 346.114 0.31454483 1.32411906 98.31321799
"./HMTpano_000003_000016.jpg" 1361006034.317 10.93280589 50.98603551 346.032 0.66334725 1.14105964 97.5495932
"./HMTpano_000003_000017.jpg" 1361006035.296 10.93273478 50.98604261 345.982 -0.11441126 1.28607045 96.95980796
"./HMTpano_000003_000018.jpg" 1361006036.58 10.93266354 50.98604912 345.914 0.68072488 1.89659162 98.34986069
"./HMTpano_000003_000019.jpg" 1361006037.893 10.93259533 50.98605825 345.798 -0.61119078 -0.67721863 102.45037044
"./HMTpano_000003_000020.jpg" 1361006039.257 10.93252384 50.98606912 345.878 1.13342021 1.51580822 102.09272567
"./HMTpano_000003_000021.jpg" 1361006040.391 10.93245293 50.98607916 345.781 0.39723952 1.74509268 98.88245521
"./HMTpano_000003_000022.jpg" 1361006041.425 10.93238138 50.98608631 345.66 -0.36500182 1.11974151 93.26326666
"./HMTpano_000003_000023.jpg" 1361006042.469 10.93230564 50.98608552 345.592 -0.69281748 1.10291217 75.61421002
"./HMTpano_000003_000024.jpg" 1361006043.523 10.93223396 50.98606759 345.531 -1.36654858 1.01995018 49.93008613
"./HMTpano_000003_000025.jpg" 1361006044.587 10.93218343 50.98602972 345.471 -2.56650745 1.35706804 18.7602634
"./HMTpano_000003_000026.jpg" 1361006045.556 10.93217004 50.98598223 345.392 -1.91652837 0.22366759 -5.05931824
"./HMTpano_000003_000027.jpg" 1361006046.405 10.93217983 50.98593634 345.398 -0.53788083 -0.0851937 -12.03712643
"./HMTpano_000003_000028.jpg" 1361006047.194 10.93219376 50.98589183 345.428 0.15338315 -0.58086298 -12.21972973
"./HMTpano_000003_000029.jpg" 1361006047.953 10.93220689 50.98584709 345.507 0.47381478 -0.31903002 -10.42745732
"./HMTpano_000003_000030.jpg" 1361006048.688 10.93221738 50.98580189 345.555 0.39029957 0.32880947 -8.3364166
"./HMTpano_000003_000031.jpg" 1361006049.397 10.93222566 50.98575627 345.544 1.18381674 0.88237115 -6.27246736
"./HMTpano_000003_000032.jpg" 1361006050.066 10.93223125 50.98571098 345.488 1.74281036 0.73772738 -4.49833204
"./HMTpano_000003_000033.jpg" 1361006050.706 10.93223474 50.98566522 345.408 1.78541238 0.97632206 -3.59778177
"./HMTpano_000003_000034.jpg" 1361006051.315 10.93223741 50.9856196 345.335 1.69614741 0.91501744 -3.52390726
"./HMTpano_000003_000035.jpg" 1361006051.91 10.93224019 50.98557358 345.273 1.88546264 0.84849183 -3.12189355
"./HMTpano_000003_000036.jpg" 1361006052.479 10.93224208 50.98552827 345.213 1.8516727 0.515317 -2.38279832
"./HMTpano_000003_000037.jpg" 1361006053.029 10.93224295 50.98548212 345.187 1.61211915 0.67707263 -1.5036766
"./HMTpano_000003_000038.jpg" 1361006053.568 10.93224282 50.9854361 345.139 1.54745099 0.79839552 -0.47855931
"./HMTpano_000003_000039.jpg" 1361006054.102 10.9322411 50.98539062 345.061 0.95648035 0.72038134 0.51031961
"./HMTpano_000003_000040.jpg" 1361006054.637 10.93223776 50.98534494 344.988 -0.24271026 1.06848941 1.3536996
"./HMTpano_000003_000041.jpg" 1361006055.171 10.93223371 50.98529944 344.912 -0.60681028 1.00717991 2.1126662
"./HMTpano_000003_000042.jpg" 1361006055.721 10.93222881 50.98525308 344.85 -0.78828957 0.94592847 2.58945
"./HMTpano_000003_000043.jpg" 1361006056.27 10.93222325 50.98520705 344.796 -1.18158041 0.68289959 2.96452333
"./HMTpano_000003_000044.jpg" 1361006056.82 10.93221728 50.98516105 344.751 -1.41744334 0.17817091 3.25971982
"./HMTpano_000003_000045.jpg" 1361006057.369 10.9322112 50.98511514 344.768 -1.21389987 0.04942031 3.506363
"./HMTpano_000003_000046.jpg" 1361006057.919 10.93220473 50.98506935 344.794 -1.24805317 -0.03843995 3.66538704
"./HMTpano_000003_000047.jpg" 1361006058.468 10.93219823 50.98502362 344.818 -1.30735514 0.85771973 3.44898319
"./HMTpano_000003_000048.jpg" 1361006059.018 10.93219196 50.98497795 344.785 -1.44467406 0.84092469 3.21776661
"./HMTpano_000003_000049.jpg" 1361006059.567 10.9321861 50.98493216 344.716 -1.38134231 0.95901122 2.98034842
"./HMTpano_000003_000050.jpg" 1361006060.117 10.9321804 50.98488607 344.651 -1.37663336 1.0863083 3.00231561
"./HMTpano_000003_000051.jpg" 1361006060.666 10.93217456 50.98483987 344.582 -1.12041464 1.1860654 3.76286428
"./HMTpano_000003_000052.jpg" 1361006061.216 10.93216749 50.98479353 344.505 -0.8754872 0.79240871 4.84303722
"./HMTpano_000003_000053.jpg" 1361006061.755 10.93215898 50.98474802 344.454 -1.08668612 0.73034355 5.90940778
"./HMTpano_000003_000054.jpg" 1361006062.299 10.93214913 50.98470237 344.418 -1.10240993 -0.10184988 7.08315873
"./HMTpano_000003_000055.jpg" 1361006062.844 10.9321378 50.98465676 344.449 -0.99114805 0.08164324 8.23781709
"./HMTpano_000003_000056.jpg" 1361006063.393 10.93212507 50.98461134 344.466 -0.88322754 -0.2234587 9.40907673
"./HMTpano_000003_000057.jpg" 1361006063.943 10.9321109 50.98456626 344.501 -0.82371037 0.44337754 10.31711233
"./HMTpano_000003_000058.jpg" 1361006064.492 10.93209605 50.98452195 344.479 -0.81301386 0.83462257 10.49937414
"./HMTpano_000003_000059.jpg" 1361006065.042 10.93208192 50.98447796 344.443 0.50078197 0.31972234 10.23306135
"./HMTpano_000003_000060.jpg" 1361006065.611 10.93206783 50.98443256 344.438 1.42666367 1.27483705 9.54312152
"./HMTpano_000003_000061.jpg" 1361006066.2 10.9320543 50.9843874 344.368 1.22171236 0.94194266 8.34736032
"./HMTpano_000003_000062.jpg" 1361006066.815 10.93204238 50.98434246 344.299 0.66937636 0.6598493 6.90339084
"./HMTpano_000003_000063.jpg" 1361006067.454 10.93203193 50.98429722 344.267 -0.66419605 0.74174644 5.12900543
"./HMTpano_000003_000064.jpg" 1361006068.103 10.93202402 50.98425226 344.213 -0.81471341 1.17184343 4.79772305
"./HMTpano_000003_000065.jpg" 1361006068.768 10.93201543 50.98420748 344.134 -0.25448354 1.10425543 8.79531346
"./HMTpano_000003_000066.jpg" 1361006069.442 10.932 50.98416409 344.072 -0.04102914 1.07858426 17.22264282
"./HMTpano_000003_000067.jpg" 1361006070.127 10.93197378 50.98412333 344.003 0.25226687 0.79341218 28.2395669
"./HMTpano_000003_000068.jpg" 1361006070.801 10.9319353 50.98408668 343.937 0.39682689 0.32453839 40.10474775
"./HMTpano_000003_000069.jpg" 1361006071.45 10.9318853 50.98405535 343.894 0.16785617 1.04404236 49.59309497
"./HMTpano_000003_000070.jpg" 1361006072.065 10.93182864 50.98402832 343.813 1.32244115 1.18192044 55.53098938
"./HMTpano_000003_000071.jpg" 1361006072.649 10.93176769 50.98400436 343.71 1.47586342 1.13945328 58.49264696
"./HMTpano_000003_000072.jpg" 1361006073.208 10.93170471 50.98398221 343.597 0.42225759 0.47646565 60.18530868
"./HMTpano_000003_000073.jpg" 1361006073.753 10.93163996 50.98396089 343.588 -0.21788079 0.14005084 61.77761821
"./HMTpano_000003_000074.jpg" 1361006074.277 10.93157532 50.98394064 343.582 0.2282168 0.28367031 63.23124277
"./HMTpano_000003_000075.jpg" 1361006074.802 10.93150894 50.98392087 343.555 1.14867639 0.03284622 64.57455923
"./HMTpano_000003_000076.jpg" 1361006075.322 10.93144152 50.98390212 343.551 1.25767977 0.58736299 65.32291963
"./HMTpano_000003_000077.jpg" 1361006075.841 10.93137386 50.9838839 343.532 1.12058346 0.60536772 65.67428621
"./HMTpano_000003_000078.jpg" 1361006076.365 10.93130621 50.98386598 343.5 0.75858487 0.64775591 65.72778325
"./HMTpano_000003_000079.jpg" 1361006076.895 10.93123939 50.98384834 343.472 0.26811864 0.69064588 65.44177058
"./HMTpano_000003_000080.jpg" 1361006077.444 10.93117217 50.98382988 343.426 0.50596418 0.8847989 64.08841271
"./HMTpano_000003_000081.jpg" 1361006077.994 10.93110701 50.98381056 343.376 0.61579689 1.12426399 61.59827887
"./HMTpano_000003_000082.jpg" 1361006078.568 10.9310419 50.98378885 343.304 0.17496956 1.11302134 58.14956337
"./HMTpano_000003_000083.jpg" 1361006079.148 10.93098006 50.98376493 343.268 -0.42287122 0.24261351 53.68733023
"./HMTpano_000003_000084.jpg" 1361006079.747 10.93092103 50.98373774 343.272 -0.80551093 0.19097691 49.53979492
"./HMTpano_000003_000085.jpg" 1361006080.356 10.93086504 50.98370831 343.259 -0.80858046 1.41625464 48.2471225
"./HMTpano_000003_000086.jpg" 1361006080.981 10.93080903 50.98367892 343.163 -0.72099348 1.34185785 51.41546267
"./HMTpano_000003_000087.jpg" 1361006081.605 10.93075049 50.98365325 343.078 -0.44720347 1.4515506 59.484762
"./HMTpano_000003_000088.jpg" 1361006082.23 10.93068791 50.9836343 342.996 -0.68122643 0.86505018 70.63768959
"./HMTpano_000003_000089.jpg" 1361006082.869 10.93062152 50.98362379 342.958 -0.38862972 -0.52065627 82.98202618
"./HMTpano_000003_000090.jpg" 1361006083.538 10.93055115 50.98362255 343.004 -0.94232824 -0.22406513 93.33350173
"./HMTpano_000003_000091.jpg" 1361006084.193 10.93048112 50.9836284 343.023 -1.25710754 0.02096855 99.52859361
"./HMTpano_000003_000092.jpg" 1361006084.842 10.93041024 50.98363757 343.042 -0.97099298 0.16059658 100.32272947
"./HMTpano_000003_000093.jpg" 1361006085.471 10.93033966 50.98364666 343.047 -0.33348394 0.48928809 99.88636203
"./HMTpano_000003_000094.jpg" 1361006086.091 10.9302683 50.98365564 343.011 -0.21216753 0.50562521 99.48977845
"./HMTpano_000003_000095.jpg" 1361006086.69 10.93019764 50.98366414 342.981 0.17805974 0.02374392 99.12765912
"./HMTpano_000003_000096.jpg" 1361006087.285 10.9301256 50.98367234 342.976 0.88270737 0.80997389 98.86222
"./HMTpano_000003_000097.jpg" 1361006087.859 10.93005565 50.98368023 342.93 1.27756227 0.51982628 98.84992977
"./HMTpano_000003_000098.jpg" 1361006088.453 10.92998418 50.98368836 342.909 1.35420876 0.66425853 98.84089598
"./HMTpano_000003_000099.jpg" 1361006089.063 10.92991291 50.98369646 342.876 1.46197942 0.59246508 98.80520493
"./HMTpano_000003_000100.jpg" 1361006089.692 10.92984192 50.98370457 342.854 1.17780503 0.6401031 98.73558041
"./HMTpano_000003_000101.jpg" 1361006090.362 10.92977139 50.9837126 342.839 0.83825133 0.75007781 98.62263536
"./HMTpano_000003_000102.jpg" 1361006091.091 10.92970078 50.98372057 342.81 0.7902735 0.68949884 98.81183215
"./HMTpano_000003_000103.jpg" 1361006091.855 10.92963004 50.98372849 342.799 1.25080813 0.73900814 98.7775048
"./HMTpano_000003_000104.jpg" 1361006092.63 10.92956013 50.98373625 342.799 1.12909969 -0.04488348 97.66839641
"./HMTpano_000003_000105.jpg" 1361006093.404 10.92948977 50.98374283 342.821 1.4710008 -0.13437498 96.27860367
"./HMTpano_000003_000106.jpg" 1361006094.178 10.92941833 50.98374844 342.857 1.61524556 -0.13225961 94.90998235
"./HMTpano_000003_000107.jpg" 1361006094.922 10.92934685 50.9837532 342.888 1.6942474 -0.23402787 94.53246592
"./HMTpano_000003_000108.jpg" 1361006095.637 10.92927489 50.98375771 342.923 1.79853585 0.22416701 94.10299367
"./HMTpano_000003_000109.jpg" 1361006096.336 10.92920246 50.98376202 342.916 1.21622892 0.56320668 93.2219473
"./HMTpano_000003_000110.jpg" 1361006097.035 10.92912979 50.98376538 342.894 1.46366613 0.74755584 92.35953865
"./HMTpano_000003_000111.jpg" 1361006097.749 10.92905772 50.9837682 342.862 1.49066246 0.80855659 92.03480297
"./HMTpano_000003_000112.jpg" 1361006098.494 10.92898645 50.98377085 342.826 1.85969797 0.93196244 93.62923674
"./HMTpano_000003_000113.jpg" 1361006099.333 10.92891707 50.98377633 342.79 2.72343768 0.38360418 104.17181871
"./HMTpano_000003_000114.jpg" 1361006100.237 10.92885526 50.9837931 342.795 1.84543116 0.23761144 127.18327382
"./HMTpano_000003_000115.jpg" 1361006101.136 10.92880896 50.98382438 342.798 1.6405049 -0.17947635 147.79072956
"./HMTpano_000003_000116.jpg" 1361006101.95 10.92877712 50.98386381 342.81 1.11676095 -0.62266532 154.55464714
"./HMTpano_000003_000117.jpg" 1361006102.695 10.92874804 50.98390584 342.866 0.44655649 0.0132864 154.65701425
"./HMTpano_000003_000118.jpg" 1361006103.374 10.92871845 50.98394788 342.87 0.36109588 0.45146775 154.20809792
"./HMTpano_000003_000119.jpg" 1361006104.008 10.92868838 50.98398984 342.839 -0.06093325 0.53153892 153.68351869
"./HMTpano_000003_000120.jpg" 1361006104.613 10.92865757 50.98403156 342.802 -0.07798877 0.44606822 153.18353124
"./HMTpano_000003_000121.jpg" 1361006105.212 10.92862605 50.98407352 342.768 -0.18640555 0.46897252 152.97826651
"./HMTpano_000003_000122.jpg" 1361006105.806 10.92859448 50.98411526 342.746 -0.36457675 0.55751332 152.79192296
"./HMTpano_000003_000123.jpg" 1361006106.386 10.92856333 50.98415613 342.721 -0.55378051 0.44942214 152.62676459
"./HMTpano_000003_000124.jpg" 1361006106.96 10.92853199 50.98419685 342.7 -0.57230623 0.71294699 152.47849649
"./HMTpano_000003_000125.jpg" 1361006107.535 10.92849992 50.98423773 342.659 0.16018342 0.7688803 152.40533376
"./HMTpano_000003_000126.jpg" 1361006108.109 10.92846804 50.98427863 342.621 0.25766616 0.62089364 152.35437455
"./HMTpano_000003_000127.jpg" 1361006108.684 10.9284361 50.98431936 342.591 0.60348047 0.71864039 152.28510087
"./HMTpano_000003_000128.jpg" 1361006109.268 10.92840427 50.98436015 342.561 0.43806659 0.56200894 152.16321689
"./HMTpano_000003_000129.jpg" 1361006109.867 10.92837204 50.98440099 342.542 0.31448047 0.57472434 151.37491881
"./HMTpano_000003_000130.jpg" 1361006110.487 10.92833809 50.98444182 342.519 0.73351694 0.60592609 150.14015751
"./HMTpano_000003_000131.jpg" 1361006111.111 10.92830319 50.98448142 342.498 1.54302597 0.12324302 149.2396422
"./HMTpano_000003_000132.jpg" 1361006111.761 10.92826687 50.98452162 342.505 1.67134118 0.02148318 148.82639697
"./HMTpano_000003_000133.jpg" 1361006112.42 10.9282318 50.98456177 342.562 -0.53115382 0.28669297 149.00227289
"./HMTpano_000003_000134.jpg" 1361006113.094 10.92819672 50.98460195 342.56 -0.89740204 0.40607163 150.85392142
"./HMTpano_000003_000135.jpg" 1361006113.769 10.92816453 50.98464228 342.544 -1.84153031 0.34237454 152.53629256
"./HMTpano_000003_000136.jpg" 1361006114.468 10.92813345 50.98468399 342.522 -2.30172251 0.52204636 154.32466119
"./HMTpano_000003_000137.jpg" 1361006115.167 10.92810521 50.98472567 342.506 -2.41414178 0.4981092 157.12145875
"./HMTpano_000003_000138.jpg" 1361006115.872 10.92807954 50.98476764 342.458 -0.96708504 0.22108447 158.97879636
"./HMTpano_000003_000139.jpg" 1361006116.606 10.92805561 50.9848106 342.465 -1.17759124 0.2089134 158.95767362
"./HMTpano_000003_000140.jpg" 1361006117.38 10.92803122 50.98485365 342.481 -1.27328085 0.04623486 158.05910542
"./HMTpano_000003_000141.jpg" 1361006118.199 10.92800556 50.98489617 342.511 -1.28837781 0.07848669 156.67328979
"./HMTpano_000003_000142.jpg" 1361006119.089 10.92797826 50.98493832 342.539 -1.41721886 -0.03736192 155.07170458
"./HMTpano_000003_000143.jpg" 1361006120.118 10.92794863 50.9849801 342.577 -1.70605576 -0.41192666 151.39237352
"./HMTpano_000003_000144.jpg" 1361006121.341 10.92791042 50.98501945 342.653 -0.32168853 -0.99256768 140.80963425
"./HMTpano_000003_000145.jpg" 1361006122.705 10.92786588 50.98505436 342.795 2.20183622 -0.83156731 146.98689239
"./HMTpano_000003_000146.jpg" 1361006124.558 10.92783904 50.98509367 342.893 2.36329547 -0.47718286 168.11251469
"./HMTpano_000004_000000.jpg" 1361006216 10.9276844 50.9843059 342.598 0.27574982 1.10312203 -56.75383757
"./HMTpano_000004_000001.jpg" 1361006218.136 10.92774643 50.98428165 342.49 0.46194399 0.66363719 -68.78289091
"./HMTpano_000004_000002.jpg" 1361006219.469 10.92781987 50.98427048 342.459 0.67775557 -0.41518892 -93.06002089
"./HMTpano_000004_000003.jpg" 1361006220.803 10.927894 50.98427811 342.512 0.06610864 -0.37033224 -111.2603023
"./HMTpano_000004_000004.jpg" 1361006221.932 10.92796173 50.98429475 342.509 -0.21022736 -0.63843863 -113.78603719
"./HMTpano_000004_000005.jpg" 1361006222.931 10.92802899 50.98431286 342.55 1.3987734 0.5171844 -114.17139746
"./HMTpano_000004_000006.jpg" 1361006223.92 10.92809578 50.98433095 342.549 1.48539209 -0.0035709 -115.16150948
"./HMTpano_000004_000007.jpg" 1361006224.974 10.92816228 50.98434927 342.546 -0.54842468 0.01613628 -117.25475014
"./HMTpano_000004_000008.jpg" 1361006226.168 10.92822689 50.98437011 342.569 0.64031545 0.7488336 -117.51904765
"./HMTpano_000004_000009.jpg" 1361006227.826 10.92829093 50.98438595 342.551 1.07037809 1.27833932 -98.45123381
"./HMTpano_000004_000010.jpg" 1361006229.285 10.92835441 50.98438116 342.474 0.93490111 -0.17011744 -61.11012577
"./HMTpano_000004_000011.jpg" 1361006230.384 10.92840474 50.9843532 342.492 0.23301352 -0.41990829 -36.41012224
"./HMTpano_000004_000012.jpg" 1361006231.308 10.92844083 50.98431505 342.538 0.22115446 -0.22523378 -27.62177418
"./HMTpano_000004_000013.jpg" 1361006232.132 10.92847148 50.98427378 342.568 -0.06470423 -0.41880351 -26.09527387
"./HMTpano_000005_000000.jpg" 1361006266.001 10.92840063 50.98375112 342.371 -0.29605726 -0.60897586 -103.44370056
"./HMTpano_000005_000001.jpg" 1361006267.557 10.92843041 50.98375496 342.389 -0.55406895 -0.96035796 -103.08198556
"./HMTpano_000005_000002.jpg" 1361006268.876 10.92850142 50.98376365 342.452 -0.88569265 -0.69971075 -101.74296726
"./HMTpano_000005_000003.jpg" 1361006269.86 10.92857291 50.98377121 342.519 -1.04354509 -0.42710784 -99.41121271
"./HMTpano_000005_000004.jpg" 1361006270.799 10.92864394 50.98377665 342.58 -1.17411629 -0.41043078 -96.59257069
"./HMTpano_000005_000005.jpg" 1361006271.758 10.9287157 50.9837799 342.63 -1.07155143 -0.31925552 -93.67628889
"./HMTpano_000005_000006.jpg" 1361006272.667 10.92878745 50.98378064 342.681 -1.29814847 -0.57347574 -90.62966173
"./HMTpano_000005_000007.jpg" 1361006273.511 10.92885952 50.98377934 342.728 -1.14453266 -0.23622533 -88.61457727
"./HMTpano_000005_000008.jpg" 1361006274.311 10.92893196 50.9837767 342.766 -1.18668377 -0.29901238 -87.90073611
"./HMTpano_000005_000009.jpg" 1361006275.075 10.92900438 50.98377371 342.811 -1.22420492 -0.32866087 -87.61540541
"./HMTpano_000006_000000.jpg" 1361006280 10.9294241 50.98375006 342.877 -0.42767911 0.96977503 -71.47744645
"./HMTpano_000006_000001.jpg" 1361006280.864 10.92947686 50.98373377 342.817 -0.32859034 0.90804446 -52.81539035
"./HMTpano_000006_000002.jpg" 1361006281.818 10.9295235 50.98370258 342.742 0.8558099 1.81149008 -30.20012515
"./HMTpano_000006_000003.jpg" 1361006282.692 10.92954944 50.98366234 342.62 0.83460795 1.26510498 -15.41222025
"./HMTpano_000006_000004.jpg" 1361006283.512 10.92956385 50.98361816 342.53 0.46800081 1.16664824 -11.24474926
"./HMTpano_000006_000005.jpg" 1361006284.291 10.92957601 50.98357328 342.456 0.59970341 0.89700981 -11.31095532
"./HMTpano_000006_000006.jpg" 1361006285.065 10.92958866 50.98352787 342.4 0.73952355 0.84435616 -11.76633895
"./HMTpano_000006_000007.jpg" 1361006285.839 10.92960208 50.98348301 342.344 1.046911 0.76347809 -12.49849719
"./HMTpano_000006_000008.jpg" 1361006286.648 10.9296162 50.98343846 342.317 0.9859049 0.0761807 -13.34365499
"./HMTpano_000006_000009.jpg" 1361006287.523 10.92963135 50.98339397 342.343 1.25158045 0.44291159 -12.03342338
"./HMTpano_000006_000010.jpg" 1361006288.507 10.92963935 50.9833508 342.351 1.23918201 0.72055318 3.20979865
"./HMTpano_000006_000011.jpg" 1361006289.591 10.92962271 50.98331037 342.286 1.93850137 2.23010535 34.74406015
"./HMTpano_000006_000012.jpg" 1361006290.65 10.92957335 50.98328311 342.128 1.63792784 1.61383171 63.94437975
"./HMTpano_000006_000013.jpg" 1361006291.629 10.92950779 50.98326841 342 1.05305209 1.38509433 73.28625691
"./HMTpano_000006_000014.jpg" 1361006292.548 10.9294381 50.9832569 341.895 0.7499539 1.01578752 73.06479403
"./HMTpano_000006_000015.jpg" 1361006293.432 10.92936928 50.98324462 341.821 1.12122203 0.79835149 73.26304482
"./HMTpano_000006_000016.jpg" 1361006294.351 10.92930022 50.98323313 341.78 1.39688014 0.60252341 74.52536918
"./HMTpano_000006_000017.jpg" 1361006295.35 10.92923133 50.98322207 341.758 2.00817958 -0.7311112 74.41658932
"./HMTpano_000006_000018.jpg" 1361006296.579 10.92916093 50.98321076 341.834 1.67358437 0.32563423 69.99996478
"./HMTpano_000006_000019.jpg" 1361006298.727 10.92909625 50.98318181 341.786 0.24594142 -0.31692758 11.4588054
"./HMTpano_000006_000020.jpg" 1361006301.504 10.92912793 50.98313407 341.76 -0.64595251 1.06264134 -75.28255332
"./HMTpano_000007_000000.jpg" 1361006460 10.93075254 50.98364114 343.043 1.48960707 -0.76508854 -122.41690399
"./HMTpano_000007_000001.jpg" 1361006461.651 10.93081228 50.98366564 343.134 1.31247265 -0.43686725 -127.22207182
"./HMTpano_000007_000002.jpg" 1361006466.816 10.93086912 50.98369622 343.221 0.84185179 -0.18227331 -149.35071152
"./HMTpano_000007_000003.jpg" 1361006469.718 10.93088053 50.98374569 343.25 -0.19531514 1.08175854 157.38674484
"./HMTpano_000007_000004.jpg" 1361006470.942 10.93085051 50.98378759 343.16 -1.6693438 1.18509751 154.09158225
"./HMTpano_000007_000005.jpg" 1361006471.956 10.93082389 50.9838291 343.084 -1.64466362 1.05200883 159.73701916
"./HMTpano_000007_000006.jpg" 1361006472.95 10.93080172 50.98387264 343.015 -1.49579463 1.35195529 161.25097839
"./HMTpano_000007_000007.jpg" 1361006473.925 10.93077983 50.98391607 342.924 -1.47132277 1.40558513 160.45126805
"./HMTpano_000007_000008.jpg" 1361006474.879 10.93075728 50.98395912 342.826 -1.24772527 1.51187959 160.21039306
"./HMTpano_000007_000009.jpg" 1361006475.938 10.93073485 50.98400204 342.724 -0.9132448 0.84075495 160.61633481
"./HMTpano_000007_000010.jpg" 1361006477.481 10.93071349 50.98404456 342.771 -1.21965082 -0.24134548 162.77061808
"./HMTpano_000007_000011.jpg" 1361006479.674 10.93069461 50.98408806 342.811 1.54085749 1.21885086 167.89269079
"./HMTpano_000008_000000.jpg" 1361006542 10.9321166 50.98453122 344.369 1.04438584 0.05431486 -168.09965296
"./HMTpano_000008_000001.jpg" 1361006542.771 10.9321306 50.98457064 344.392 1.09503087 1.00568005 -170.69631422
"./HMTpano_000008_000002.jpg" 1361006543.89 10.93213968 50.98461709 344.352 0.5316032 1.02079384 174.71305345
"./HMTpano_000008_000003.jpg" 1361006545.499 10.93211314 50.9846634 344.257 -0.31885852 -0.39763027 127.12310203
